artist,album,album_art,scrobb_num
Nell Mescal,Homesick,https://lastfm.freetls.fastly.net/i/u/300x300/275d49be3f351c42bf4012ad0dd2b766.jpg,1
Nemahsis,Verbathim,https://lastfm.freetls.fastly.net/i/u/300x300/7e2387086f9ab2b2ab8bfa68774cc0bd.png,1
Neon Trees,Sink Your Teeth,https://lastfm.freetls.fastly.net/i/u/300x300/1b6952640ad9c5a1a7d87e47e7133978.jpg,1
Nerina Pallot,Fires,https://lastfm.freetls.fastly.net/i/u/300x300/2d8539ec7f664615aed1c97fa5777120.png,2
Neutral Milk Hotel,In the Aeroplane Over the Sea,https://lastfm.freetls.fastly.net/i/u/300x300/d95051e07a714889c8f7fbbccf61bf8b.jpg,17
NewDad,Angel,https://lastfm.freetls.fastly.net/i/u/300x300/a3a86df83a26d052e72cbf7a5106d0a7.jpg,1
NewDad,Madra,https://lastfm.freetls.fastly.net/i/u/300x300/d305a784fee80eb8546f14c9fd2c1e89.jpg,12
NewDad,Waves,https://lastfm.freetls.fastly.net/i/u/300x300/640a1d76c9182e9071d13e8fed8c6bef.jpg,4
Nicholas Jamerson,Floyd County All-Star,https://lastfm.freetls.fastly.net/i/u/300x300/d638d30f454595feb9a61dee627cd27d.jpg,1
Nick Cave & the Bad Seeds,Wild God,https://lastfm.freetls.fastly.net/i/u/300x300/e467074cb12b06b89a385737f8d5745e.jpg,2
Nick Drake,Pink Moon,https://lastfm.freetls.fastly.net/i/u/300x300/dc70139e0457a04d2749fe062647fc79.png,2
Nick Mulvey,New Mythology,https://lastfm.freetls.fastly.net/i/u/300x300/a78a378922d80f46f7b2e7ac6d395c92.jpg,1
Nick Schofield,Ambient Ensemble,https://lastfm.freetls.fastly.net/i/u/300x300/c9d813629d158e046975f0a083424d3d.jpg,1
Nick Shoulders,All Bad,https://lastfm.freetls.fastly.net/i/u/300x300/8a304f89cf67cd45b456fa833d966b11.png,2
Nick Shoulders,Lonely Like Me,https://lastfm.freetls.fastly.net/i/u/300x300/c3677c51beb829d563f6e923f615c7f1.jpg,1
Nick Shoulders,"Okay, Crawdad",https://lastfm.freetls.fastly.net/i/u/300x300/ba0aaa26680a8508905be573d282145f.jpg,3
Nick Wheeldon,Waiting For The Piano To Fall,https://lastfm.freetls.fastly.net/i/u/300x300/e6e1fe22c3f025a9656ec14b63c53f13.png,3
Nickelback,No Fixed Address,https://lastfm.freetls.fastly.net/i/u/300x300/d216653647dc4be6cb0a178fd64e1aab.png,1
Nico Paulo,Nico Paulo,https://lastfm.freetls.fastly.net/i/u/300x300/a38d49acd12098ca471631c3a464391d.jpg,1
Nicole Bus,Live In NYC,https://lastfm.freetls.fastly.net/i/u/300x300/42de08022861d548dba822ab0fb6d9ea.jpg,1
Night Riots,Young Lore,https://lastfm.freetls.fastly.net/i/u/300x300/ff6ff9e0a08f49bda242272b8c9996c0.jpg,1
Nightbird,Out of These Days,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Nightwlks,Monster,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Nightwlks,nightwlking,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,6
Nightwlks,soft_spoken,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,2
Nightwlks,ur favorite color,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,2
Niki Colet,We Only Ever Meet In Strange Dreams,https://lastfm.freetls.fastly.net/i/u/300x300/4a8bc2f9a0b89b0b351c391f62f26425.png,1
Nikka Costa,Dirty Disco,https://lastfm.freetls.fastly.net/i/u/300x300/b5a84b04a3aabe527f2c59a88f899322.png,1
Niko Jet,Way Back Home,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Nilüfer Yanya,Just A Western,https://lastfm.freetls.fastly.net/i/u/300x300/ccd723517fd31412de090c5f0424ea86.jpg,1
Nilüfer Yanya,Like I Say (I runaway),https://lastfm.freetls.fastly.net/i/u/300x300/3fd651668259acec6411f47875573312.jpg,2
Nilüfer Yanya,Mutations,https://lastfm.freetls.fastly.net/i/u/300x300/0db3a0a7dc1e1027337e9cc214244a0f.jpg,1
Nilüfer Yanya,My Method Actor,https://lastfm.freetls.fastly.net/i/u/300x300/8e557c5e0b08733673d22fb8c1344115.png,32
Nilüfer Yanya,My Method Actor - The Remixes,https://lastfm.freetls.fastly.net/i/u/300x300/71ced165f68130847fa36a4a12bcd576.jpg,1
Nilüfer Yanya,PAINLESS,https://lastfm.freetls.fastly.net/i/u/300x300/47eda98f52553c82c4dde3d833a3cde4.png,1
Nilüfer Yanya,call it love,https://lastfm.freetls.fastly.net/i/u/300x300/a75c3beb72fa4f3267bd4dce19a1d33a.jpg,1
Nina Simone,'Nuff Said (Expanded Edition),https://lastfm.freetls.fastly.net/i/u/300x300/e6484d5b3483bbeecdba1c62ffae100b.jpg,1
Nina Simone,Gold,https://lastfm.freetls.fastly.net/i/u/300x300/55514e5fa0b14a37b1b5efbb1ab62f5e.png,1
Nina Simone,Little Girl Blue (2013 - Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/167cfd9fb0abf649dda008708bb08c97.jpg,1
Nine Inch Nails,The Downward Spiral (Deluxe Edition),https://lastfm.freetls.fastly.net/i/u/300x300/f3582e43943d4725c82968e5bfe835a1.png,1
Nino Tempo & April Stevens,Deep Purple,https://lastfm.freetls.fastly.net/i/u/300x300/f758f5a8c21e8c3f8a3b3aaea9537c10.jpg,1
No Excuses,Eternity Mongers,https://lastfm.freetls.fastly.net/i/u/300x300/66aa0f44e560b7d14bc5c5e3547e9065.png,1
Noah Chenfeld,I Love Being Tired,https://lastfm.freetls.fastly.net/i/u/300x300/121d6ee2650fcaa60471888111e08054.jpg,1
Noah Dillon,Soft,https://lastfm.freetls.fastly.net/i/u/300x300/9eb086d82298665d5df99726aadc7f00.jpg,1
Noah Pope,endless questions,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,2
Noah Pope,shaking head,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,6
Noah Reid,Adjustments,https://lastfm.freetls.fastly.net/i/u/300x300/0c7ebe57c95110ee685ca48765903449.jpg,1
Noah and the Whale,Last Night On Earth,https://lastfm.freetls.fastly.net/i/u/300x300/2032c8783cfa4b29897cd6b6718e61be.png,24
Noah and the Whale,"Peaceful, The World Lays Me Down",https://lastfm.freetls.fastly.net/i/u/300x300/40a55a5d0c094f65a0575a53581117b9.png,1
Noah and the Whale,The First Days Of Spring,https://lastfm.freetls.fastly.net/i/u/300x300/a9e9fe4f4c234a70bf3cadb8623e7d78.png,1
Noel Gallagher's High Flying Birds,Council Skies,https://lastfm.freetls.fastly.net/i/u/300x300/3d09d201b610f0088e62014bc1b68672.jpg,1
Noga Erez,End of the Road,https://lastfm.freetls.fastly.net/i/u/300x300/aca2a4cc1495cf25ff2777a9de1574cf.jpg,1
Noga Erez,KIDS (Bonus Edition),https://lastfm.freetls.fastly.net/i/u/300x300/762e23fcab61a4700c5f2cda4c4a1510.jpg,2
Noga Erez,THE VANDALIST,https://lastfm.freetls.fastly.net/i/u/300x300/ec431747778e2616be66db837a69fec9.jpg,32
Nonpareils,Rhetoric & Terror,https://lastfm.freetls.fastly.net/i/u/300x300/b3f9d64ce2dad802483f010b2b1bf35d.jpg,1
Norma Jean,Pretty Miss Norma Jean,https://lastfm.freetls.fastly.net/i/u/300x300/3aec0dc333c1a2eb7c78cc9214530c2b.jpg,2
Northen Enclave,Oh My,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Nouel,Nouel introducing: Short Stories,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,2
Novo Amor,American Football (Covers),https://lastfm.freetls.fastly.net/i/u/300x300/7db6001ac5116427637b2250a6d93ad0.jpg,2
Novo Amor,"Cannot Be, Whatsoever",https://lastfm.freetls.fastly.net/i/u/300x300/db682ab46a3a5dd8cb5af7b51d534db6.jpg,2
Novo Amor,No Fun / Lucky for You,https://lastfm.freetls.fastly.net/i/u/300x300/206d2609f2866448e93b43a0b0d15eae.jpg,4
Nubya Garcia,Odyssey,https://lastfm.freetls.fastly.net/i/u/300x300/deee17d32ff8631e36db103f87609640.jpg,1
NxWorries,WHY LAWD?,https://lastfm.freetls.fastly.net/i/u/300x300/8612f25f3460d70221ef9722a255cfeb.jpg,19
NxWorries,Why Lawd?,https://lastfm.freetls.fastly.net/i/u/300x300/e88bc29ac9d590e9d0ecd2acaadafcff.jpg,1
Nxworries,WHY LAWD?,https://lastfm.freetls.fastly.net/i/u/300x300/8612f25f3460d70221ef9722a255cfeb.jpg,1
Nymano,Chillhop Essentials Fall 2018,https://lastfm.freetls.fastly.net/i/u/300x300/287b238849ef57038883633f85628d88.jpg,1
O.,WeirdOs,https://lastfm.freetls.fastly.net/i/u/300x300/32e79f790b02ca8ec557e216ba97a13b.jpg,3
O. Wake,Unfamiliar State,https://lastfm.freetls.fastly.net/i/u/300x300/0a30fdd78335d2e6a0a70bf9a32026a9.jpg,1
Oasis,(What's The Story) Morning Glory? (Deluxe Remastered Edition),https://lastfm.freetls.fastly.net/i/u/300x300/a86cec3d7bf93873dafd7146272820e6.jpg,6
Oasis,(What's the Story) Morning Glory?,https://lastfm.freetls.fastly.net/i/u/300x300/1b217359e775a8b6a7bc443abe5b08c2.jpg,2
Oasis,(What's the Story) Morning Glory? [Remastered],https://lastfm.freetls.fastly.net/i/u/300x300/b80c796f4174d503280a61d14cf6872f.jpg,15
Oasis,Heathen Chemistry,https://lastfm.freetls.fastly.net/i/u/300x300/6a54881070cc06d4d4a15f7847c4c255.jpg,1
Oblivion,Extension,https://lastfm.freetls.fastly.net/i/u/300x300/ec482b7a3d9a1d240d467148d1a55975.jpg,1
Oceanator,Everything Is Love and Death,https://lastfm.freetls.fastly.net/i/u/300x300/88e6423f6c6a6cff97cd547319f90935.jpg,17
Ocie Elliott,EP,https://lastfm.freetls.fastly.net/i/u/300x300/72069fa7d1da1b57128c0da012e721ac.jpg,1
Oddfish,Chillhop Essentials Winter 2023,https://lastfm.freetls.fastly.net/i/u/300x300/e54684713300fab6eb6423f4fdab9731.png,2
Odie Leigh,A Month Or Two,https://lastfm.freetls.fastly.net/i/u/300x300/f3dd343572955ea40790905cf042fd6f.jpg,1
Odie Leigh,Carrier Pigeon,https://lastfm.freetls.fastly.net/i/u/300x300/a38f84c68feac60db63f2ea8e06b2f7a.jpg,16
Odie Leigh,Chutes & Ladders,https://lastfm.freetls.fastly.net/i/u/300x300/97f87a35abea135f482e4e020fe82037.jpg,1
Odie Leigh,Crop Circles,https://lastfm.freetls.fastly.net/i/u/300x300/d6462145331b3672189c787995f3a648.jpg,1
Odie Leigh,The Only Thing Worse Than A Woman Who Lies Is A Girl Who’ll Tell Truths,https://lastfm.freetls.fastly.net/i/u/300x300/4dc9a9c452e71c3aa2ea1a821f07334a.png,1
Of Monsters and Men,My Head Is An Animal (10th Anniversary Edition),https://lastfm.freetls.fastly.net/i/u/300x300/e412cbb7764eea5da0e204f56243cb4a.png,1
Ogbert the Nerd,For Posterity,https://lastfm.freetls.fastly.net/i/u/300x300/6bcf0d1503212d3e49570110331bd3d6.jpg,1
Ogi,I Got It - Single,https://lastfm.freetls.fastly.net/i/u/300x300/a0cb3e0136d910905ec102447e8fa91f.jpg,1
Oh,Crooked Wine Smile,https://lastfm.freetls.fastly.net/i/u/300x300/c745450c0a85ea907df53bba331e2db7.jpg,4
Ohtis,Curve of Earth (Deluxe Version),https://lastfm.freetls.fastly.net/i/u/300x300/0f9edc5615bcac37bfc9bdd9270c8769.jpg,2
Oisin Leech,Cold Sea,https://lastfm.freetls.fastly.net/i/u/300x300/5201a4ef01e9f39749f8bd005d686ee9.jpg,11
Oisin Leech,Cold Sea,https://lastfm.freetls.fastly.net/i/u/300x300/839b6fb3220b21e911552d3a591fa497.jpg,1
Oisin Leech,Cold Sea,https://lastfm.freetls.fastly.net/i/u/300x300/c2b6d3a2ef6b3bb939f5813ab596ed0f.jpg,1
Oisin Leech,Cold Sea,https://lastfm.freetls.fastly.net/i/u/300x300/ce31047a2f950fe878f808b2c8d92f1c.jpg,1
Okay Kaya,Check Your Face,https://lastfm.freetls.fastly.net/i/u/300x300/29cc8e8d6243215246ed2059babf9888.jpg,1
Okay Kaya,Oh My God - That's so Me,https://lastfm.freetls.fastly.net/i/u/300x300/2a72fa8ffeeb42bb349533eb8c8caf7c.png,5
Okay Omen,(In)Sincere,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Okay Omen,Echoes of Loss,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,4
Okay Omen,So It Goes...,https://lastfm.freetls.fastly.net/i/u/300x300/725e4cc7b32387a055e055369ae6cc5d.jpg,1
Okkervil River,Black Sheep Boy (10th Anniversary Edition),https://lastfm.freetls.fastly.net/i/u/300x300/77c8a14719aaae9ec8143bba3a73ad56.jpg,2
Okkervil River,The Stand Ins,https://lastfm.freetls.fastly.net/i/u/300x300/6c6224a6bfd5415293c8f56c12b74040.png,2
Ol' Dirty Bastard,The Hits,https://lastfm.freetls.fastly.net/i/u/300x300/52b33e2f999b4cbecccd30413cfbb341.png,1
Old Canes,Early Morning Hymns,https://lastfm.freetls.fastly.net/i/u/300x300/01d14c853876dbe47fd3350daf7d4e6c.jpg,5
Old Lady,Kissing Creek,https://lastfm.freetls.fastly.net/i/u/300x300/3fee769872b0609c6f9a7dcd60851582.jpg,2
Oliver,Inner Circle: Remixes & Rarities,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Oliver,Inner Circle: Remixes & Rarities,https://lastfm.freetls.fastly.net/i/u/300x300/56a9216c95ddcdfcbf71a2012ce23a50.jpg,1
Oliver Anthony Music,Rich Men North of Richmond,https://lastfm.freetls.fastly.net/i/u/300x300/c2a577c9e53fc980b6e7b3bc16bbb94c.jpg,1
Oliver Tank,The Ocean Fades Into The Sky,https://lastfm.freetls.fastly.net/i/u/300x300/27e05819d584823534cdfe32254e1682.jpg,1
Olivia Kaplan,Nothing Changes,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Olivia Kaplan,Tonight Turns to Nothing,https://lastfm.freetls.fastly.net/i/u/300x300/96f63434566f266bad90d7263b0fa660.jpg,1
Olivia Rodrigo,GUTS,https://lastfm.freetls.fastly.net/i/u/300x300/e39eb31f874f4a5c4afa836845141437.jpg,3
Omah Lay,Holy Ghost,https://lastfm.freetls.fastly.net/i/u/300x300/a568aaa207bb3b51461949deb168f8d3.jpg,1
Omar Apollo,Dispose of Me,https://lastfm.freetls.fastly.net/i/u/300x300/88120f4892d3835ec3c7f0b30f79064a.jpg,1
Omar Apollo,God Said No,https://lastfm.freetls.fastly.net/i/u/300x300/f1d6f8421a3b14a293f5e5d665188456.png,21
Omar Apollo,Ivory,https://lastfm.freetls.fastly.net/i/u/300x300/7f13ba9f2214575b5dd2b1fa4a80f80a.jpg,1
Omar Velasco,Like the Fruit Falls from the Tree,https://lastfm.freetls.fastly.net/i/u/300x300/91f645f9ca3f2eca322dfb81fdd34007.jpg,1
Omni,Souvenir,https://lastfm.freetls.fastly.net/i/u/300x300/b9a64251341d50980916b973966c2d5d.jpg,5
On the Radar,"Wave Chapelle ""On The Radar"" Freestyle (Milwaukee Edition)",https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,2
Ondara,Spanish Villager No. 3,https://lastfm.freetls.fastly.net/i/u/300x300/bb863d26e03b8bd70d690e717082736e.jpg,1
One Last Thing Before I Go: November 5,Daisy Jones & The Six,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
One Self,Children of possibility,https://lastfm.freetls.fastly.net/i/u/300x300/0b22fc5b29194092bd46807086bb68e6.png,3
Onsloow,Full Speed Anywhere Else,https://lastfm.freetls.fastly.net/i/u/300x300/9ac9c24d5bba446e2765b51b3ff7648c.jpg,1
Open Blue Sky,Amazing Grace (Cello Version),https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Opening Credits,Daisy Jones & The Six,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Opening Credits,In Five Years,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Ora Cogan,Formless,https://lastfm.freetls.fastly.net/i/u/300x300/0ef82251f8eae59de14e1ac728404bac.jpg,1
Oracle Sisters,Hydranism,https://lastfm.freetls.fastly.net/i/u/300x300/0ba7842228f8815933c4f773a2b80609.jpg,2
Orange 9mm,Driver Not Included,https://lastfm.freetls.fastly.net/i/u/300x300/d0b443a3bee5b8fbdce1ca86017a44b5.png,1
Orange 9mm,Tragic,https://lastfm.freetls.fastly.net/i/u/300x300/7584874903b2d4edde962ba2d55e2315.png,1
Orange Juice,Rip It Up,https://lastfm.freetls.fastly.net/i/u/300x300/380d0273124e0d96cb47a288bb1c1fd8.jpg,1
Oranje,Pure Sport,https://lastfm.freetls.fastly.net/i/u/300x300/3d277b3e422b401919fe3a19ddd149f3.jpg,3
Orchestra,Funny Girl - Original Soundtrack Recording,https://lastfm.freetls.fastly.net/i/u/300x300/e3932fc52d03ccc6c939b5e82c3564df.jpg,1
Orchid Mantis,i only remember the good parts,https://lastfm.freetls.fastly.net/i/u/300x300/2a68f8c7328a0e065e6515b97febd459.jpg,2
Origami Angel,Feeling Not Found,https://lastfm.freetls.fastly.net/i/u/300x300/14a6b0e0ac991e5bd8e242b755268dd8.jpg,15
Orillia,Orillia,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,14
Orla Gartland,Everybody Needs a Hero,https://lastfm.freetls.fastly.net/i/u/300x300/edfe266a44f4a04cd171a8c667ba2dd2.jpg,17
Orla Gartland,Late To The Party (feat. Declan McKenna),https://lastfm.freetls.fastly.net/i/u/300x300/7f76e7c29ee7223de45fbccc98f94aee.jpg,2
Orville Peck,Pony,https://lastfm.freetls.fastly.net/i/u/300x300/86dd1a58128dcd06ec14ad78517f6ffd.jpg,1
Orville Peck,Stampede,https://lastfm.freetls.fastly.net/i/u/300x300/d04a7e005ebd3a2861f0bed1ce98b9e7.jpg,3
Orville Peck,Stampede: Vol. 1,https://lastfm.freetls.fastly.net/i/u/300x300/c8c377dcdd10397ff72c5ed0aafab0de.jpg,9
Orville Peck,Tension II,https://lastfm.freetls.fastly.net/i/u/300x300/d07b1bd349c8da6dacfffff0a52cbd43.png,1
Oscar Scheller,Boys Cry,https://lastfm.freetls.fastly.net/i/u/300x300/8c77ba682ee2ead43e4f6d66d13d54b4.jpg,1
Otis Redding,The Dock Of The Bay (Mono),https://lastfm.freetls.fastly.net/i/u/300x300/ac9f7491b60481bac3cde2320762965a.jpg,3
Otis Redding,The Immortal Otis Redding,https://lastfm.freetls.fastly.net/i/u/300x300/7674bfc1cf69b80ba62bf78ba004d984.png,2
Ought,Sun Coming Down,https://lastfm.freetls.fastly.net/i/u/300x300/9edfa459a8a38432034e6fb77155b616.jpg,3
Our Girl,The Good Kind,https://lastfm.freetls.fastly.net/i/u/300x300/d6787c06271d1f04310db2fd4d3051b4.jpg,15
Our Time Down Here,Midnight Mass,https://lastfm.freetls.fastly.net/i/u/300x300/6992278a390bbf6515a2225eee3b153f.jpg,3
OutKast,ATLiens,https://lastfm.freetls.fastly.net/i/u/300x300/02faa14e03554a73936ecb031c641bcf.png,1
OutKast,Speakerboxxx / The Love Below,https://lastfm.freetls.fastly.net/i/u/300x300/c870f6aff52a40f98456d03c20fa2743.png,1
OutKast,Stankonia,https://lastfm.freetls.fastly.net/i/u/300x300/28229f48f77f2c5f648055c3b6273099.jpg,6
Outer World,Who Does the Music Love?,https://lastfm.freetls.fastly.net/i/u/300x300/d2d4c636cc07ef48622f5e263b329d7c.jpg,1
Overcoats,The Fight,https://lastfm.freetls.fastly.net/i/u/300x300/05ef3164f8a3f443045a142a5d5c2b86.jpg,2
Overcoats,Used To Be Scared Of The Dark,https://lastfm.freetls.fastly.net/i/u/300x300/909ccb96fa488ffea5775dd76bb8c97a.jpg,1
Owel,Owel,https://lastfm.freetls.fastly.net/i/u/300x300/9706f178373747a0b9ae35143ec17f5b.jpg,1
Owen,The Falls of Sioux,https://lastfm.freetls.fastly.net/i/u/300x300/0d919c694e58864fec11f05e9b2d05a3.jpg,2
Oxford Drama,The Leader,https://lastfm.freetls.fastly.net/i/u/300x300/22c0e0949108f67c264059244daf60b5.jpg,2
PNAU,Ask That God,https://lastfm.freetls.fastly.net/i/u/300x300/41894236e2df21f5a0821179a03efd7c.jpg,1
PNAU,Ask That God,https://lastfm.freetls.fastly.net/i/u/300x300/89b0dcfd6be34f34e609c8f783a2e179.png,1
PROJECT FIXATE,Never Ending Ride,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
PROJECT FIXATE,New Parables,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,2
PROJECT FIXATE,Pink Skies,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
PUP,A.M. 180,https://lastfm.freetls.fastly.net/i/u/300x300/e667b0a693177ecb10f2541b83538c0c.jpg,1
PUP,Holier Than Thou,https://lastfm.freetls.fastly.net/i/u/300x300/98134d51101af563c3374a156452605a.jpg,1
PUP,Morbid Stuff,https://lastfm.freetls.fastly.net/i/u/300x300/fb6cd5614d15b90ca370d83bf5a26301.jpg,2
PUP,PUP,https://lastfm.freetls.fastly.net/i/u/300x300/07c8d25d6c6e4093c00210a79a49c31f.jpg,1
PUP,Robot Writes A Love Song,https://lastfm.freetls.fastly.net/i/u/300x300/96bacfdb291748bbfdfcab563f891f18.jpg,1
PUP,Rot,https://lastfm.freetls.fastly.net/i/u/300x300/9e18fdf6de5789868bbba2e9c97589ab.jpg,1
PUP,The Dream Is Over,https://lastfm.freetls.fastly.net/i/u/300x300/ef3c7192df37a7b4b04a6c65c2376c89.jpg,2
PUP,The Unraveling of PUPTHEBAND,https://lastfm.freetls.fastly.net/i/u/300x300/eeb85295cf967a44f147a4bb13ab1327.jpg,36
PUP,This Place Sucks Ass,https://lastfm.freetls.fastly.net/i/u/300x300/ab98fa215520c5562cdf0a0bbe3c17b8.jpg,8
PUP,Waiting / Kill Something,https://lastfm.freetls.fastly.net/i/u/300x300/9ac3b312813f150a8af9c06e664908f0.jpg,3
Pacific Air,Stop Talking (Spotify Exclusive),https://lastfm.freetls.fastly.net/i/u/300x300/a69a096e54d4531b0f3aefd3e3cba771.jpg,2
Packs,Crispy Crunchy Nothing,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Packs,Melt the Honey,https://lastfm.freetls.fastly.net/i/u/300x300/59be1b0e2f88144cb3f12bce95c9efdc.jpg,8
Pale Fire,Husbands,https://lastfm.freetls.fastly.net/i/u/300x300/35ef4956361cd47ef3c0674ed486b686.jpg,1
Pale Jay,In Limbo,https://lastfm.freetls.fastly.net/i/u/300x300/a84e74663eb480e06e5bdc36d7684139.jpg,1
Pale Jay,The Celestial Suite,https://lastfm.freetls.fastly.net/i/u/300x300/c4d8909df5145b8ba12dbea248b2fc32.jpg,1
Pale Waves,Perfume,https://lastfm.freetls.fastly.net/i/u/300x300/18c50622b45c09889ad809409b4ccbb6.jpg,1
Pale Waves,Smitten,https://lastfm.freetls.fastly.net/i/u/300x300/bcab332ee14e661d52c88020ae68a285.jpg,25
Pale Waves,Unwanted,https://lastfm.freetls.fastly.net/i/u/300x300/047944911486b0e0852b4152d0a13f38.png,1
Palmenia Pizarro,Homenaje a Augusto Polo Campos,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Panda Bear,Reset,https://lastfm.freetls.fastly.net/i/u/300x300/d6405cdd4f694d35af6ced1a9a5ad1fc.jpg,1
Panda Bear,Reset,https://lastfm.freetls.fastly.net/i/u/300x300/e55e5402625ad5a137ac6275878f8ea5.jpg,1
Paperboy Fabe,Language,https://lastfm.freetls.fastly.net/i/u/300x300/5a7931c15cf0d889dab2999ecbddc159.jpg,1
Papii Red,Krystil,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Paramore,Re: This Is Why,https://lastfm.freetls.fastly.net/i/u/300x300/3760cb9e50d949b2420ad03223de97ae.jpg,1
Paramore,brand new eyes,https://lastfm.freetls.fastly.net/i/u/300x300/8935ea2d777c8f2f5f3c7a8f521ea9fb.png,2
Parkbench Epiphany,Calm Evenings,https://lastfm.freetls.fastly.net/i/u/300x300/85a60fc479071a536917ca8c047a7a97.jpg,1
Parquet Courts,Human Performance,https://lastfm.freetls.fastly.net/i/u/300x300/c04a7e75418a29959da407b8eed2724f.jpg,1
Parris Chariz,2045,https://lastfm.freetls.fastly.net/i/u/300x300/de43a7f5ef88de9f6f583eec0fa09e29.jpg,1
Pash,Possession,https://lastfm.freetls.fastly.net/i/u/300x300/1b9a30561262f6e50e120297fb334d52.jpg,1
Passion Pit,Gossamer,https://lastfm.freetls.fastly.net/i/u/300x300/e5d93ad6c1d34a6b8c82eb68fcb00fef.png,18
Passion Pit,Manners,https://lastfm.freetls.fastly.net/i/u/300x300/651a5eb723f64cd6cc31bb1039f5c8fd.png,1
Patio,Collection,https://lastfm.freetls.fastly.net/i/u/300x300/026c98a6553a5cd8eca0142b63ca54ee.jpg,1
