Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,track_count
6gYd1wmbntsliPyTUwkZmT,Sister Christian,East My Love,Current Joys,2024-10-11,166375,31,mmr4r23xnc6oh1c77lysfbqg4,2024-10-11T19:37:19Z,"lo-fi indie,pov: indie",Secretly Canadian,0.531,0.637,7.0,-4.797,1.0,0.0311,0.0618,0.000152,0.134,0.36,97.964,4.0,12
3NxcKTiRIWSBmIBBg9EPVH,East My Love,East My Love,Current Joys,2024-10-11,528795,34,mmr4r23xnc6oh1c77lysfbqg4,2024-10-11T19:37:19Z,"lo-fi indie,pov: indie",Secretly Canadian,0.579,0.305,1.0,-8.375,1.0,0.0269,0.363,0.000123,0.0947,0.114,88.0,4.0,12
3Hi1pBjWJ7Zf426ly3ZQoH,Feelin' Groovy,East My Love,Current Joys,2024-10-11,130164,29,mmr4r23xnc6oh1c77lysfbqg4,2024-10-11T19:37:19Z,"lo-fi indie,pov: indie",Secretly Canadian,0.677,0.245,2.0,-8.618,1.0,0.0548,0.799,0.0788,0.0973,0.695,134.318,4.0,12
7ddpdbF8drjcM0NhNLY70H,Audrey's Garden,Amy Come on Home,Ladybird,2024-05-17,257733,9,mmr4r23xnc6oh1c77lysfbqg4,2024-10-14T18:21:42Z,,Dangit Records,0.254,0.839,8.0,-6.621,1.0,0.0729,0.0157,0.418,0.269,0.236,114.684,4.0,10
4levsQMeUQZKMJmwG05khv,Kemp Lane,Amy Come on Home,Ladybird,2024-05-17,254266,6,mmr4r23xnc6oh1c77lysfbqg4,2024-10-14T18:21:42Z,,Dangit Records,0.186,0.871,3.0,-7.23,0.0,0.0701,0.151,0.00345,0.22,0.24,185.284,4.0,10
2R3PbWBsVWiozc1cPWJ3wN,My Worried Heart,Amy Come on Home,Ladybird,2024-05-17,184600,7,mmr4r23xnc6oh1c77lysfbqg4,2024-10-14T18:21:42Z,,Dangit Records,0.543,0.185,10.0,-13.239,0.0,0.0325,0.853,5.42e-06,0.123,0.297,145.532,4.0,10
0qoIBcve75IDqc4QFH7hUd,Rollin' & Ramblin',Amy Come on Home,Ladybird,2024-05-17,179173,6,mmr4r23xnc6oh1c77lysfbqg4,2024-10-14T18:21:42Z,,Dangit Records,0.431,0.707,11.0,-6.86,1.0,0.044,0.00419,0.0,0.0898,0.539,80.632,4.0,10
0OnOUGym4KWng0YzOrNjS0,Fight Song,Amy Come on Home,Ladybird,2024-05-17,164733,5,mmr4r23xnc6oh1c77lysfbqg4,2024-10-14T18:21:42Z,,Dangit Records,0.493,0.234,11.0,-14.49,1.0,0.0769,0.874,1.31e-05,0.191,0.54,94.119,4.0,10
44Uq3TjmRWTF6JNjY1uYa5,-,Amy Come on Home,Ladybird,2024-05-17,28160,0,mmr4r23xnc6oh1c77lysfbqg4,2024-10-14T18:21:42Z,,Dangit Records,0.542,0.445,2.0,-16.683,1.0,0.0699,0.933,0.304,0.182,0.58,127.509,4.0,10
0Vq9SEArTl9wyzmogWyCeZ,Sarah Taylor Davis,Amy Come on Home,Ladybird,2024-05-17,174013,6,mmr4r23xnc6oh1c77lysfbqg4,2024-10-14T18:21:42Z,,Dangit Records,0.401,0.825,3.0,-7.241,0.0,0.0733,0.0969,0.0204,0.114,0.458,119.226,4.0,10
3R4SvJU4jItwL4SmbG28Vy,Short King Shuffle,Amy Come on Home,Ladybird,2024-05-17,198506,6,mmr4r23xnc6oh1c77lysfbqg4,2024-10-14T18:21:42Z,,Dangit Records,0.176,0.908,8.0,-6.955,1.0,0.0678,0.154,0.278,0.164,0.562,169.36,4.0,10
4jDvNExwikQ1ZUQGtl5KMe,Honky Tonk Mama,Amy Come on Home,Ladybird,2024-05-17,174240,5,mmr4r23xnc6oh1c77lysfbqg4,2024-10-14T18:21:42Z,,Dangit Records,0.319,0.911,1.0,-6.012,1.0,0.0559,0.0561,1.61e-06,0.353,0.435,89.27,3.0,10
5ikQr5ucX3m8b4DqGoGFrK,Amy Come on Home,Amy Come on Home,Ladybird,2024-05-17,281866,5,mmr4r23xnc6oh1c77lysfbqg4,2024-10-14T18:21:42Z,,Dangit Records,0.356,0.837,8.0,-6.798,1.0,0.0511,0.247,0.00693,0.166,0.413,128.802,4.0,10
4LZ8uQgHZKAk9KCQa32dNF,LETTER FROM A BLACKBIRD,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,133679,40,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.433,0.0854,6.0,-14.753,0.0,0.0708,0.835,0.0,0.364,0.393,148.169,4.0,15
1J2prWTjfIrfjQBHa74RH4,AM I?,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,196008,45,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.573,0.542,9.0,-8.333,1.0,0.0526,0.673,0.0,0.381,0.456,81.088,4.0,15
1bbSlwYEPO0VBOXRF6MtGt,OBSERVATION #1,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,63303,34,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.508,0.303,2.0,-13.997,1.0,0.0885,0.732,0.0,0.134,0.822,124.113,3.0,15
2ZHO25QseXKr2ip1vuXvOg,STRONG ONES,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,149500,39,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.654,0.636,2.0,-7.046,1.0,0.0344,0.312,1.2e-05,0.505,0.633,89.991,4.0,15
0q4DbCRYxEAZQXXyCFhNe3,DRUGS,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,203739,41,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.584,0.605,0.0,-7.367,1.0,0.0716,0.513,0.0,0.677,0.713,175.857,4.0,15
1bHUfLczpJKKgyB5OKlBbE,"QUESTIONS, CHAOS & FAITH",OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,237915,38,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.427,0.381,11.0,-9.835,1.0,0.0277,0.577,7.71e-06,0.319,0.256,83.931,4.0,15
6jssHsLj9c6Bckdwi0jGhX,NO COUNTRY,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,257917,36,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.361,0.319,9.0,-9.443,0.0,0.0331,0.439,0.00154,0.33,0.212,157.755,4.0,15
44yheCMJZAmxZxi1qcDoXU,OBSERVATION #2,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,68081,32,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.505,0.46,9.0,-9.891,0.0,0.343,0.832,0.0,0.468,0.821,88.598,4.0,15
5IaSOe39Fgau9CtpXXGxVl,HOLLYWOOD,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,207883,34,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.498,0.641,9.0,-8.094,0.0,0.148,0.754,0.0,0.332,0.645,89.171,4.0,15
6y3cOwUVb3MZQQzzLcscYb,flowers,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,224086,37,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.461,0.362,2.0,-8.259,1.0,0.0262,0.713,0.0,0.127,0.385,83.846,4.0,15
52PFBc2sSdQOcDxfjLZPNi,DUST/DIVINITY,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,223510,36,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.542,0.81,10.0,-5.638,1.0,0.0677,0.183,0.0,0.0936,0.604,150.956,4.0,15
7CYvg59nQjTvRV1wk4IVyZ,GOOD ENOUGH,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,209347,34,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.61,0.517,11.0,-9.671,0.0,0.0378,0.633,7.25e-06,0.115,0.311,100.105,4.0,15
4gbSGCA2DWoovoUEIVOF2B,OBSERVATION #3,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,84036,31,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.481,0.415,2.0,-13.855,1.0,0.21,0.638,0.0,0.118,0.745,97.308,4.0,15
2FVEApwIvd5154zX8m7Rx1,I’D MISS THE BIRDS,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,189859,43,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.624,0.618,6.0,-9.678,1.0,0.0568,0.324,0.0,0.108,0.274,95.04,4.0,15
4fg9SxCOgCMOVSjTo42xwW,GOODBYE,OBSERVATIONS FROM A CROWDED ROOM,Joy Oladokun,2024-10-18,180534,33,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:34:32Z,"black americana,la pop",Joy Oladokun,0.584,0.371,7.0,-8.3,1.0,0.0288,0.598,0.000234,0.134,0.183,127.991,3.0,15
0p3nAyy2FEx0GtQ0oPYKkT,Anybody,Clouds In The Sky They Will Always Be There For Me,Porridge Radio,2024-10-18,243993,41,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:59:09Z,"brighton indie,crank wave,english indie rock,uk post-punk revival",Secretly Canadian,0.283,0.469,10.0,-6.81,1.0,0.0347,0.232,0.00085,0.137,0.164,120.661,4.0,11
59KH9GBQSD4oetqvvE4F2V,A Hole In The Ground,Clouds In The Sky They Will Always Be There For Me,Porridge Radio,2024-10-18,187686,43,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:59:09Z,"brighton indie,crank wave,english indie rock,uk post-punk revival",Secretly Canadian,0.574,0.559,7.0,-6.898,0.0,0.0268,0.0323,0.0724,0.176,0.283,110.084,3.0,11
34sudEtV9HjTDFv2Abn5ml,"Lavender, Raspberries",Clouds In The Sky They Will Always Be There For Me,Porridge Radio,2024-10-18,184599,39,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:59:09Z,"brighton indie,crank wave,english indie rock,uk post-punk revival",Secretly Canadian,0.36,0.616,7.0,-6.054,1.0,0.0469,0.0146,0.0,0.0714,0.3,119.613,4.0,11
0hRS0vTwEtGQrpOHqIEJBB,God Of Everything Else,Clouds In The Sky They Will Always Be There For Me,Porridge Radio,2024-10-18,204880,45,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:59:09Z,"brighton indie,crank wave,english indie rock,uk post-punk revival",Secretly Canadian,0.225,0.63,3.0,-5.92,1.0,0.0316,0.219,0.000486,0.365,0.473,172.93,4.0,11
1gyFigcwhqf1c03AJFM91R,Sleeptalker,Clouds In The Sky They Will Always Be There For Me,Porridge Radio,2024-10-18,154936,38,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:59:09Z,"brighton indie,crank wave,english indie rock,uk post-punk revival",Secretly Canadian,0.217,0.425,10.0,-7.222,1.0,0.0639,0.0204,0.0301,0.11,0.279,202.397,3.0,11
3BeOe4G9TdRmcFkKjpBKJr,You Will Come Home,Clouds In The Sky They Will Always Be There For Me,Porridge Radio,2024-10-18,238360,37,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:59:09Z,"brighton indie,crank wave,english indie rock,uk post-punk revival",Secretly Canadian,0.363,0.47,11.0,-7.545,0.0,0.0394,0.167,0.0,0.122,0.352,138.763,3.0,11
288Eshn8dIQOl3w566iW0I,Wednesday,Clouds In The Sky They Will Always Be There For Me,Porridge Radio,2024-10-18,291033,36,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:59:09Z,"brighton indie,crank wave,english indie rock,uk post-punk revival",Secretly Canadian,0.334,0.209,0.0,-11.195,1.0,0.0433,0.302,4.38e-05,0.0582,0.226,162.214,3.0,11
1C3X6HYZOx8Xz7FLi4MzGj,In A Dream I’m A Painting,Clouds In The Sky They Will Always Be There For Me,Porridge Radio,2024-10-18,295264,36,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:59:09Z,"brighton indie,crank wave,english indie rock,uk post-punk revival",Secretly Canadian,0.363,0.297,5.0,-8.257,1.0,0.0288,0.486,0.0205,0.0805,0.131,119.41,4.0,11
18xMgi2ycEu46osI3WTudl,I Got Lost,Clouds In The Sky They Will Always Be There For Me,Porridge Radio,2024-10-18,150220,35,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:59:09Z,"brighton indie,crank wave,english indie rock,uk post-punk revival",Secretly Canadian,0.424,0.258,9.0,-10.748,1.0,0.0328,0.896,0.103,0.327,0.0791,111.969,3.0,11
3JHvPtAl1UtP3iJzI2kH6M,Pieces Of Heaven,Clouds In The Sky They Will Always Be There For Me,Porridge Radio,2024-10-18,277006,34,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:59:09Z,"brighton indie,crank wave,english indie rock,uk post-punk revival",Secretly Canadian,0.427,0.299,0.0,-10.498,0.0,0.0293,0.8,0.0101,0.105,0.112,118.103,3.0,11
7gUfpmEwrIfIhRzwPdqVyD,Sick Of The Blues,Clouds In The Sky They Will Always Be There For Me,Porridge Radio,2024-10-18,203769,40,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T13:59:09Z,"brighton indie,crank wave,english indie rock,uk post-punk revival",Secretly Canadian,0.298,0.567,7.0,-5.84,1.0,0.0437,0.501,0.000191,0.108,0.49,165.654,4.0,11
3FY50V59Ix5WN6OH79YG7l,Nothing Feels The Same,TRENCH,AUDREY NUNA,2024-10-18,185026,42,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.799,0.542,1.0,-9.527,1.0,0.102,0.147,0.0169,0.176,0.229,152.991,4.0,16
7GfRE8xZpYhfpOttT2eCCE,Me & My Baby,TRENCH,AUDREY NUNA,2024-10-18,91626,41,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.848,0.674,1.0,-5.63,1.0,0.375,0.0652,0.000137,0.239,0.738,167.263,4.0,16
1LCt9yFBZEX9KLBBI4v0iq,Suckin Up,TRENCH,AUDREY NUNA,2024-10-18,137480,42,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.767,0.451,7.0,-7.556,1.0,0.16,0.0255,0.136,0.0948,0.773,173.208,4.0,16
4edOlQaDJxSldyoiCyMnwP,Mine,TRENCH,AUDREY NUNA,2024-10-18,170706,46,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.72,0.5,1.0,-9.309,0.0,0.0562,0.187,0.0261,0.274,0.209,140.092,4.0,16
4irX9Q2sioIeEvFwgsGWT8,Ca$h,TRENCH,AUDREY NUNA,2024-10-18,153840,40,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.846,0.651,1.0,-5.63,1.0,0.38,0.0232,0.000763,0.328,0.538,147.07,4.0,16
4yNtVM2kGBUI24jB8Ms4Uk,Jokes On Me,TRENCH,AUDREY NUNA,2024-10-18,157480,40,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.825,0.426,2.0,-8.122,0.0,0.242,0.402,0.0,0.108,0.593,150.048,4.0,16
7lZE7qQPmhty5kykS5NgLH,Pajamas,TRENCH,AUDREY NUNA,2024-10-18,156293,41,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.886,0.385,5.0,-6.144,0.0,0.52,0.223,0.00043,0.106,0.771,76.008,4.0,16
576C4UPQH8PgacOTLaDByI,Baby OG,TRENCH,AUDREY NUNA,2024-10-18,211346,47,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.677,0.718,5.0,-4.933,0.0,0.0398,0.0894,0.00137,0.11,0.62,157.023,4.0,16
0Bv9ZTULerGE3WaG49SFBl,Dance Dance Dance,TRENCH,AUDREY NUNA,2024-10-18,120226,36,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.698,0.701,1.0,-5.372,1.0,0.0855,0.0381,0.00291,0.0716,0.385,169.668,4.0,16
1uu1WTG9wuovaP5BEbyhEG,Doggie Pound,TRENCH,AUDREY NUNA,2024-10-18,124066,35,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.754,0.754,10.0,-4.923,0.0,0.116,0.0582,0.000453,0.0418,0.629,162.031,4.0,16
66BCg6GdAhcm3vKaGMLGNi,1-Way,TRENCH,AUDREY NUNA,2024-10-18,193666,36,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.863,0.598,8.0,-6.138,1.0,0.125,0.289,0.0434,0.0992,0.48,111.029,4.0,16
56GaYWGPrKJt6e6SGKKiUD,Locket,TRENCH,AUDREY NUNA,2024-10-18,105240,36,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.915,0.585,7.0,-4.661,1.0,0.231,0.00363,0.0,0.0678,0.833,143.948,4.0,16
16pqX7dYiYQB3KBpOHndW4,Starving (feat. Teezo Touchdown),TRENCH,AUDREY NUNA,2024-10-18,220346,38,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.8,0.492,8.0,-6.389,0.0,0.047,0.439,0.000687,0.105,0.807,119.965,4.0,16
54S3xZlavlPsBOrEB7VFr0,What About Me?,TRENCH,AUDREY NUNA,2024-10-18,144933,35,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.622,0.531,1.0,-7.484,1.0,0.0506,0.556,0.00646,0.127,0.295,179.985,4.0,16
4XirbzVZa7wcg9YImCdu1t,Jitterbug,TRENCH,AUDREY NUNA,2024-10-18,153613,35,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.895,0.34,1.0,-7.976,1.0,0.174,0.0495,0.000145,0.134,0.408,141.992,4.0,16
0yIUQnH7NLE8yvYvTf23SJ,2High,TRENCH,AUDREY NUNA,2024-10-18,190413,34,mmr4r23xnc6oh1c77lysfbqg4,2024-10-18T17:10:33Z,"alternative r&b,modern indie pop",Arista Records,0.325,0.23,5.0,-13.301,0.0,0.038,0.642,0.00145,0.0888,0.0674,139.682,3.0,16
3lFVdFLQeBXLxqKxqwqIfS,Darlin',Glimmer of God,Jean Dawson,2024-10-18,208626,59,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop",Handwritten Records,0.578,0.341,10.0,-8.018,1.0,0.0312,0.435,0.0403,0.14,0.321,145.906,4.0,15
2nNEsBf1RGtYbb1rddPho8,Black Sugar,Glimmer of God,Jean Dawson,2024-10-18,161480,49,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop",Handwritten Records,0.79,0.834,11.0,-4.592,1.0,0.0814,0.119,0.000237,0.0478,0.853,130.038,4.0,15
3dcJhWkFg7pW15v9cytbwq,Play Dead,Glimmer of God,Jean Dawson,2024-10-18,162146,48,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop",Handwritten Records,0.477,0.813,1.0,-4.751,1.0,0.0494,0.0156,0.00109,0.0771,0.352,114.031,4.0,15
0l8xR4sOBQMcyRkvohmKAp,Houston,Glimmer of God,Jean Dawson,2024-10-18,277894,52,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop",Handwritten Records,0.726,0.688,8.0,-7.095,1.0,0.0389,0.589,0.0278,0.0961,0.435,113.983,4.0,15
5K4bbDItNQAY6YDm1la7nG,Paranoid Echo,Glimmer of God,Jean Dawson,2024-10-18,45906,45,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop",Handwritten Records,0.273,0.347,9.0,-5.767,0.0,0.0297,0.765,3.88e-06,0.134,0.354,112.255,4.0,15
1L6KLyg9xR0La4y6iwNoiz,Die For Me (feat. Lil Yachty),Glimmer of God,Jean Dawson,2024-10-18,206960,49,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop,atl hip hop,melodic rap,rap,trap",Handwritten Records,0.588,0.537,3.0,-6.244,1.0,0.0358,0.314,0.0,0.0848,0.205,131.814,4.0,15
40tKJWxGzS55eN9VESOQt8,Slow Heavy Ecstasy,Glimmer of God,Jean Dawson,2024-10-18,139626,48,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop",Handwritten Records,0.352,0.651,1.0,-4.943,1.0,0.0876,0.00873,0.000557,0.312,0.128,145.164,4.0,15
6N6SeSFTRdnu7ogCDnysby,The Boy and The Swan,Glimmer of God,Jean Dawson,2024-10-18,140933,46,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop",Handwritten Records,0.293,0.342,2.0,-9.403,1.0,0.0282,0.268,0.000145,0.107,0.219,107.141,3.0,15
7nRjpTihyc8umgVJPNtOM7,Murciélago,Glimmer of God,Jean Dawson,2024-10-18,73840,43,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop",Handwritten Records,0.511,0.136,3.0,-13.251,0.0,0.0481,0.985,3.13e-06,0.135,0.279,97.108,3.0,15
7Cz3M9HDUviKMdY3JOO1EC,You're Bleeding Everywhere,Glimmer of God,Jean Dawson,2024-10-18,226693,48,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop",Handwritten Records,0.304,0.624,6.0,-5.141,1.0,0.0622,0.0391,3.45e-06,0.0572,0.585,165.039,3.0,15
2bAVI1A5pTpfi6qloElMWa,200 Cigarettes,Glimmer of God,Jean Dawson,2024-10-18,158386,46,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop",Handwritten Records,0.473,0.48,8.0,-7.15,1.0,0.0278,0.79,0.000339,0.113,0.415,78.991,4.0,15
4H8zM0MKfmrEbj2hNeTgTZ,P4IN (feat. Bones),Glimmer of God,Jean Dawson,2024-10-18,165040,51,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop,cloud rap,dark trap",Handwritten Records,0.618,0.608,8.0,-5.633,1.0,0.0267,0.0339,4.31e-06,0.106,0.362,95.08,4.0,15
0KfwV17WnPeJuf6BZPJ3Ep,Bubba,Glimmer of God,Jean Dawson,2024-10-18,192840,47,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop",Handwritten Records,0.691,0.451,1.0,-8.02,1.0,0.0268,0.46,0.00358,0.146,0.345,143.067,4.0,15
1x9GBKUXIqBH1DYc9C5PvS,Electric Children,Glimmer of God,Jean Dawson,2024-10-18,206533,45,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop",Handwritten Records,0.397,0.62,2.0,-6.547,1.0,0.0359,0.0527,3.82e-05,0.068,0.131,104.52,4.0,15
3cCxtJ6hUwPnQQcn2EaezU,Kollapse,Glimmer of God,Jean Dawson,2024-10-18,166746,44,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T11:49:20Z,"indie hip hop,modern indie pop",Handwritten Records,0.432,0.369,5.0,-8.261,1.0,0.0399,0.395,7.36e-06,0.141,0.0728,87.084,4.0,15
7jTNhoeI4DG62cT7mk3YRe,Wiseman,"I’m Sorry, Now Say It Back",Thelma Plum,2024-10-18,192774,38,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T16:37:57Z,"australian indie,australian indigenous music",WM Australia,0.74,0.371,7.0,-7.843,1.0,0.0887,0.265,0.000107,0.104,0.399,160.122,4.0,12
4VmUjQemFIPObiloQu0xgQ,Hurricane,"I’m Sorry, Now Say It Back",Thelma Plum,2024-10-18,190756,43,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T16:37:57Z,"australian indie,australian indigenous music",WM Australia,0.452,0.441,7.0,-8.055,1.0,0.0313,0.0197,0.0,0.223,0.209,94.755,4.0,12
24iUJiJFT8r250E13QQgkp,Freckles,"I’m Sorry, Now Say It Back",Thelma Plum,2024-10-18,179741,40,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T16:37:57Z,"australian indie,australian indigenous music",WM Australia,0.603,0.433,6.0,-7.437,0.0,0.0384,0.636,0.000518,0.0873,0.363,179.924,4.0,12
4gH0TPr0NKscQaOLpuf0iH,Cowboy In The Rain,"I’m Sorry, Now Say It Back",Thelma Plum,2024-10-18,193560,37,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T16:37:57Z,"australian indie,australian indigenous music",WM Australia,0.712,0.647,9.0,-6.996,1.0,0.0402,0.103,0.00168,0.0934,0.417,116.997,4.0,12
5jOX69khZ180WAUHYz7gUb,Golden Touch,"I’m Sorry, Now Say It Back",Thelma Plum,2024-10-18,174532,36,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T16:37:57Z,"australian indie,australian indigenous music",WM Australia,0.354,0.384,0.0,-8.4,0.0,0.0311,0.788,1.37e-05,0.214,0.355,149.017,4.0,12
5GJKiEOQiGYh1P8PVWsnf5,Nobody's Baby,"I’m Sorry, Now Say It Back",Thelma Plum,2024-10-18,155322,37,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T16:37:57Z,"australian indie,australian indigenous music",WM Australia,0.573,0.765,3.0,-6.144,0.0,0.0398,0.0228,0.0,0.0938,0.434,117.973,4.0,12
3wgpIskcGdKMdzhxXFYQTi,Koala,"I’m Sorry, Now Say It Back",Thelma Plum,2024-10-18,229511,37,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T16:37:57Z,"australian indie,australian indigenous music",WM Australia,0.55,0.416,4.0,-6.333,0.0,0.0305,0.404,0.000804,0.201,0.434,189.911,3.0,12
46bvCdjMjMy5pRXP9txZLD,We Don't Talk About It,"I’m Sorry, Now Say It Back",Thelma Plum,2024-10-18,172135,38,mmr4r23xnc6oh1c77lysfbqg4,2024-10-19T16:37:57Z,"australian indie,australian indigenous music",WM Australia,0.677,0.725,5.0,-6.389,1.0,0.104,0.269,3.13e-06,0.123,0.649,92.008,4.0,12
